,text,sentiment
232,"I would like to inform you that I visited RAK main branch and there is one staff Hafsa treated us nicely and gave me friendly greeting and suggest us essiest way to send money in our home country and I’m very happy the way she gave us a best customer services during our visit to the Main branch Ras Al Khaimah. Hope she will do good Regards , Kamran Aftab 😊",2
233,Very good service Flash transfer and sms. Very good customer care in Sir city branch,2
234,"Since I came to Sur, Oman UAE exchange centre Sur, has been my preferred choice to send money. They have an excellent staff and service is second to none.",2
235,Arsan butt he is very good person ..,2
236,There service are very well and helpful.,2
237,I am always sending Money from uaeexchange Al Manama branch Ajman and am getting good rate Specially thanks to hasnain Khan who always inform me about some products and promotion. Excellent service,2
238,Superb Overall Service from Rak Main Br,1
239,I am regularly sending money from Uae Exchange sharjah main branch excellent service and friendly staff Spl thanks to Mr sandesh shetty,2
240,Thumbs Up for fast and accurate service of Ms Michelle in Al fahidi metro branch. She give full details about our inquiry and very helpful and accommodating to customer.,2
241,Very good service and friendly staff. I made transaction with gem from Rashidiya branch and she assisted me very well.,2
242,Thanks for excelent service Ms.Michelle of Al Fahidi Metro branch,2
243,"I'd like to compliment one of your employees from Ibn battuta Branch uae exchange, Mr Nithin for the excellent service he provided me last week. Mr Nithin helped me to sort out the problems i faced during the transaction. I would suggest my friends to visit uae exchange ibn battuta branch to experiance the awesome reception and services.",2
244,I went tell thanks the beast staff give me spical servise nadyah alhamoudi rasalkimah main branch,2
245,"Good service, And Good relationship all staffs.. Special thanks sanjay(Juraina brnch)",2
246,Recently I have visited UAE exchange noor bank metro branch. I got a warm and great experience from one of the staff Mr. Muthukumar. I like to thanks for his patience and effort put to give awesome service for me. Thank you,2
247,Great experiance and wow customer service from UAE exchange Al Fahidi Metro Branch. I appreciate Mr Arun Teller who gave me awesome service. thank you,2
248,"This is my second opportunity to write about Oman Uae exchange,though I get invitation from your competitors,but have found this company as trend setter along with well trained and well mannered staff always at the service. I will make injustice if do not salute to Mr.Najam from south Mawela center whom have found to be honest,hardworking and loyal to this company who is always wishing to increase data base of the company,I wish all of you happiness. Regards",1
249,Thanks to msn nadyah to beast service Every day she smile Nadyah alhamoudi ras alkimah main branch,2
250,I would like to share my experience with one of your branch in jebel Ali free zone lob-16. One your staff Mr Sajith he so helpful to me and my co workers every time and also the staff and manager. They give me good rates and service appreciate you guys. Regards Jesmon ITR Middle East,2
251,Hi..i went to uae xchange for just receiving salary...i used to send through another exchange..but because of the service provided by one of your staff(ATHIRA) AJMAN MAIN BRANCH..i send money also..i really impressed with her service...thank you,2
252,Happy with the service provided by uae ex Ajman main branch. As she is an Arabic staff ( Lamya ) she was taking care of non Arabic customers also. Very kind and plesent lady with positive attitude. Thank you soo much,2
253,Ive been sending money way back home using UAE Exchange (Matajer Al Junairah Branch) for the past 3 years and I’ve never face any issues about it. I’m so glad I have countryman namely Vannesa Ramiscal-Patricio who is so kind so answer all my queries and can attend to all my concerns and I really appreciate her very fast and efficient work.,2
254,Hi am Binyamin I am very happy to say the Services of UAE Exchange is really appreciable. The service provided by the staff named Mehra of Al Fahidi branch was really great. Whenever I visit the branch I always go to her counter so that I can finish my transaction asap. Moreover she explains the different Services and offers currently available. Obviously I had great experiences with most of the staff of uae Exchange in different branches kudos to all the staffs of uae Exchange for providing immense services,2
255,"Hi I’m Dian May castillo, who sends money monthyly in the Philippines, would like to take this opportunity to say thanks to UAE Exchange for having an exceptional staff like Ms. Roan of Oud Metha Branch.. She helped me through my inquiries with patient though I have so many questions. Her exceptional customer service I really appreciate and being friendly. I just want to give thanks to UAE Exchange for having a trained staff and they take an extra step or way to help your customers!! Thank you and God bless us all!!😊 P.s please make the peso (Philippine money rate higher 😊",2
256,Madam Richelle always Try to give a Very Good Services She's very Coprative & Helping Lady UAE Exchange Need to Inprove the receipts Quality Printed Receipts is Not Good,2
257,"Visited UAE exchange, Ajman main branch yesterday. Happy with services provided. The staffs are very helpful and friendly. I am pleased with the way of welcoming me and explaining me everything about services and products by Rajia Sultana (Emp.ID:8101) and I will continue to use the services provided. Heads off for the dedication...",2
258,Excellent customer service provided for me,2
259,I will like recomend one Mr Appenteng at sahara al nalda his is very friendly,2
